Gemeinde_Name,Einwohner,Einwohneraenderung,Bevoelkerungsdichte_pro_km2,Auslaender_in_prozent,Zero_to_Nineteen,Twenty_to_Sixtyfour,Sixtyfive_and_more,Marriage, Divorce,Birth,Death,Household,Household_size_average,area,settled_area_percentage,settled_area_chagne_in_ha,agricultural_area_percentage,agricultural_area_change_in_ha,woods_area_percentage,unproductive_area_percentage,Workers_total,first_sector_Workers_total,second_sector_Workers_total,third_sector_Workers_total,Workplaces_total,first_sector_Workplaces_total,second_sector_Workplaces_total,third_sector_Workplaces_total,Empty_Appartments_Number,New_homes_per_1000_inhabitants,Socialsecurity_in_Percent,FDP,CVP,SP,SVP,EVP_CSP,GLP,BDP,PdA_Sol,GPS,Small_parties,title_de_CH,title_fr_CH,title_it_CH,title_rm_CH,date,shortcode,domain,status,type,district,entity_id,counted,yeas,nays,invalid,empty,eligible_voters,expats,total_votes,Wahlbeteiligung,Yes_ratio,No_ratio,Famous_Person_list,Famous_Person_count,Bevoelkerungsdichte_normalized_inverse,Auslaender_in_prozent_normalized_inverse,Buenzli_Rank_ranking_1,Bevoelkerungsdichte_normalized,Einwohner_normalized,Socialising_Rank_ranking_2,famous_person_count_district,inhabitants_district,famous_people_per_capita,third_sector_Workers_ratio,third_sector_Workers_total_normalized,famous_people_per_capita_normalized,New_homes_per_1000_inhabitants_normalized,Famous_People_relation_to_third_sector_and_new_homes_ranking_3
Grono,1406,13.2045088567,37.8669539456,31.5789473684,16.8563300142,62.3044096728,20.8392603129,2.1551724138,0.7183908046,6.4655172414,9.3390804598,652,2.1226993865,37.13,2.8563729453,15,8.3265966047,-11,61.4928590676,27.3241713824,1049,33,371,645,283,16,52,215,1.3157894737,0.0,0.94,29.3202293202,6.2244062244,17.9361179361,36.6093366093,*,1.8837018837,2.5389025389,*,5.4873054873,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3832,True,306,202,3,5,906,0.0,508,0.5607064017660044,0.6023622047244095,0.3976377952755905,"Familie de Sacco|Giacomo de Sacco (* um 1480 in Grono; † nach 1519), Podestà in Traona.|Giovanni Pietro de Sacco (* um 1500 in Grono; † 1552 ebenda), Hauptmann, Vikar im Sondrio (1537–1539)|Filippo de Sacco (* um 1640 in Grono; † nach 1687 ebenda), Oberbürgermeister in Piuro (1685–1687)|Enrico de Sacco (* um 1740 in Grono; † nach 1783 ebenda), aus Grono, Landvogt im Maienfeld (1781–1783)|Familie Tognola, eröffnete im 19. Jahrhundert in Grono eine BierbrauereiGiacomo Tognola (* um 1560 in Grono; † nach 1611 ebenda), Notar, Landvogt im Maienfeld (1609–1611)|Pietro Tognola (* um 1710 in Grono; † nach 1759 ebenda), Oberbürgermeister in Bormio (1757–1759)|Pietro Luigi Vitale Tognola (* um 1730 in Grono; † nach 1777 ebenda), Oberbürgermeister in Bormio (1775–1777)|Gaspare Tognola (* 1874 in Grono; † 1950 ebenda), Autor|Giorgio Tognola (* 1941 in Grono), Sekundarlehrer, Lokalhistoriker, Autor, wohnt in Bedano, Präsident der Fondazione Archivio a Marca|Lulo (Giulio) Tognola (* 6. September 1947 in Grono), Graphiker, IllustratorBaldassare Splendore (* um 1620 in Grono; † nach 1657 ebenda), Oberbürgermeister in Bormio (1655–1657)|Giuseppe Filippo Nisoli (* um 1720 in Grono; † nach 1767 ebenda), Oberbürgermeister in Tirano (1765–1767).|Aurelio Bianchi-Giovini (1799–1862), Journalist|Silvio Giovanoli (* 5. August 1902 in Chur; † 2. März 1981 ebenda), aus Soglio GR, Ehrenbürger von Grono, Bundesrichter",14.0,0.9460789356335517,0.23922560192431278,50.486173534403314,0.05392106436644826,0.03653892894758162,10.483373653105419,22.0,8671,0.002537192941990543,0.6148713060057197,0.02218140228052542,0.41942105870141855,0.0,25.682829575297372
Roveredo (GR),2581,7.7212020033,66.5377674658,24.3316543975,19.5273149942,61.4877954281,18.9848895777,2.7445598902,1.9603999216,10.5861595766,7.8415996863,1138,2.2363796134,38.79,3.6626257416,38,7.6347691514,-83,75.8060355945,12.8965695125,1087,52,234,801,348,23,44,281,1.9733023796,26.1780104712,1.71,16.3163928162,7.909820405,27.359572029,40.3897592663,*,1.9105846389,1.4138326328,*,4.7000382117,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3834,True,540,409,2,27,1668,0.0,949,0.5689448441247003,0.5690200210748156,0.4309799789251844,0,0.0,0.9040768811969188,0.43501093375254635,59.8053036381217,0.09592311880308127,0.0682708147668044,14.162675067679695,22.0,8671,0.002537192941990543,0.7368905243790248,0.027588119086403493,0.41942105870141855,0.786976439791237,38.925260297288474
San Vittore,841,17.7871148459,38.1233000907,23.9001189061,13.4363852556,67.4197384067,19.1438763377,3.5863717872,1.1954572624,8.3682008368,15.5409444112,390,2.1282051282,22.06,3.8129822969,16,15.8874262369,-14,67.2719019519,13.0276895143,523,24,360,139,123,11,37,75,1.9891500904,4.8484848485,1.32,14.7948164147,9.1792656587,27.2138228942,39.0928725702,*,1.2958963283,3.6717062635,*,4.7516198704,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3835,True,245,123,1,6,603,0.0,368,0.6102819237147595,0.6657608695652174,0.3342391304347826,0,0.0,0.9457033946767691,0.44666884791700107,62.36480579112246,0.05429660532323085,0.021280617894083018,8.88478307844686,22.0,8671,0.002537192941990543,0.26577437858508607,0.0046442311024850105,0.41942105870141855,0.14575757575817702,27.702921843779382
Calanca,200,-8.2568807339,5.3022269353,17.5,9.5,55.0,35.5,5.0125313283,0.0,5.0125313283,5.0125313283,100,1.94,37.72,1.9909742501,12,10.167241837,-75,57.5789753119,30.262808601,112,31,49,32,35,13,7,15,1.7721518987,0.0,X,13.2258064516,14.5161290323,19.3548387097,29.0322580645,*,2.2580645161,13.5483870968,*,8.064516129,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Moesa,3837,True,65,32,1,0,191,0.0,97,0.5078534031413613,0.6701030927835051,0.3298969072164948,0,0.0,0.993785479978275,0.619567806024849,71.32140410636289,0.006214520021724943,0.003969861459936806,5.9338543081530934,22.0,8671,0.002537192941990543,0.2857142857142857,0.0009357779087096663,0.41942105870141855,0.0,25.187098339955007
Val Müstair,1437,-9.7361809045,7.2341925091,6.7501739736,14.0570633264,54.9060542797,31.0368823939,3.451846738,0.0,6.2133241284,13.1170176044,674,2.0979228487,198.64,1.0271903323,35,26.8882175227,-320,26.4853977845,45.5991943605,1137,135,295,707,233,50,33,150,1.2224938875,1.3236267373,X,8.2558139535,20.2325581395,12.6744186047,34.6124031008,*,5.6976744186,13.4496124031,*,5.0775193798,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Engiadina Bassa/Val Müstair,3847,True,431,355,12,2,1216,0.0,786,0.6463815789473685,0.5483460559796438,0.4516539440203562,0,0.0,0.9909551967307042,0.9099739292663577,89.03362511191634,0.009044803269295746,0.037376110616003676,9.320113942159873,24.0,9197,0.002609546591279765,0.6218117854001759,0.024330225626451322,0.431381774689375,0.03979152879012104,27.113803892481712
Davos,10862,-2.7225506,38.2464788732,27.3154115264,17.5105873688,62.0327748113,20.4566378199,4.5953770507,1.7462432793,9.2826616424,9.6502918064,5322,2.009207065,284.0,2.2536004789,74,34.983626184,-616,22.2155709708,40.5472023663,8952,185,1061,7706,1129,69,143,917,0.7726980039,13.7149126817,1.44,16.3918948362,7.5677245987,22.0567942479,31.8323770789,*,9.5359140097,8.0761130075,*,4.5391822209,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3851,True,2895,1583,37,25,6744,0.0,4478,0.6639976275207592,0.6464939705225548,0.3535060294774453,"Lucius Burckhardt (1925–2003), Soziologe und Nationalökonom|Carl Dorno (1865–1942), Naturforscher und Gründer des PMOD|Peter Heintz (1920–1983), Soziologe, Gründer des Soziologischen Instituts der Universität Zürich|Marianne Leuzinger-Bohleber (* 1947) Psychoanalytikerin|Jan Schulze (* 1942), Mediziner, Hochschullehrer, ärztlicher Standespolitiker|Walter Siegenthaler (1923–2010), Mediziner|Alexander Spengler (1827–1901), Arzt|Carl Spengler (1860–1937), Arzt und Eishockeyspieler und Stifter des Spenglercup|Lucius Spengler (1858–1923), Arzt|Martin Accola (1928–2012), Geistlicher|Philipp Bauknecht (1884–1933), Künstler|Pascal Bergamin (* 1979), Filmemacher|Valentin Bühler (1835–1912), Jurist; Verfasser des ersten Wörterbuchs über die Mundart von Davos|Conradin Clavuot (* 1962), Architekt|Beatrice Obrecht Delgado (* 1966), Sängerin|Hans Domenig (* 1934), Pfarrer|Juri Elperin (1917–2015), russisch-deutscher Übersetzer|Andreas Fabricius, (um 1480; † 1552), Reformator|Jürg Federspiel (1931–2007), Schriftsteller|Helene Fischer (1900–1978), Fotografin|Marc Forster (* 1969), Regisseur, Ehrenbürger von Davos|Ernst Haefliger (1919–2007), Tenor|Conrad Jon Godly (* 1962), Künstler|Urs Gredig (* 1970), Journalist und Fernsehmoderator|Lise Gujer (1893–1967), Textilkünstlerin|Thomas Hirschhorn (* 1957), Künstler|Arthur Honegger (* 1979), Journalist, Moderator und Autor|Franz Holper (1862–1935), Künstler|Roman Norbert Ketterer (1911–2002; Auktionator, Galerist, Kunsthändler, Ehrenbürger) und seine Ehefrau Rosemarie|Klabund (1890–1928), Schriftsteller|Ernst Ludwig Kirchner (1880–1938), Künstler|Eberhard W. Kornfeld (* 1923), Kunstsammler, Kunsthändler und Ehrenbürger der Landschaft Davos|Emil Meerkämper (1877–1948), Fotograf|Leonhard Meisser (1803–1872), Geistlicher und Kirchenlieddichter|Robert Louis Stevenson (1850–1894), Schriftsteller|Erwin Poeschel (1884–1965), Kunsthistoriker|Peter Studer (* 1935), Jurist und Publizist|Sophie Taeuber-Arp (1889–1943), Künstlerin|Hans Valär (1871–1947), Architekt und Kurdirektor; Verfasser von Mundartliteratur|Martina Accola (* 1969), Skirennfahrerin|Paul Accola (* 1967), Skirennfahrer|Andres Ambühl (* 1983), Eishockeyspieler|Hans Dürst (1921–2001), und Walter «Watschga» Dürst (1927–2016), Eishockeyspieler|Kim Gubser (* 2000), Freestyle-Skier|Christian Haller (* 1989), Snowboarder|Konstantin Harter (1925–2013), Eishockeyspieler|Beni Hofer (* 1978), Skirennfahrer|Ambrosi Hoffmann (* 1977), Skirennfahrer|Markus «Mä» Keller (* 1982), Snowboarder|Philipp Kurashev (* 1999), Eishockeyspieler|Milena Meisser (* 1979), Snowboarderin|Daniela Meuli (* 1981), Snowboarderin|Stefanie Müller (* 1992), Snowboarderin|Jan Neuenschwander (* 1993), Eishockeyspieler|Ernst Reiss (1920–2010), Bergsteiger|Carmen Schäfer (* 1981), Curlerin|Andrea Senteler (* 1977), Skilangläufer|Bibi Torriani (1911–1988), sowie die Gebrüder Hans Cattini (1914–1987) und «Pic» Cattini (1916–1969), bekannt als ni-Sturm, Eishockeyspieler|Thomas Wellinger (* 1988), Eishockeyspieler|Tarzisius Caviezel (* 1954), Landammann Davos, Nationalrat, Manager und Eischockeyfunktionär|Johannes Guler von Wyneck (1562–1637), Chronist, Offizier und Landammann|Willem Jan Holsboer (1834–1898), Hotelier, Erbauer der RhB und Grossrat|Johann Luzius Isler (1810–1877), Bündner Konditor und Unternehmer|Gaudenz Issler (1853–1942), Baumeister und Landammann|Andreas Laely (1864–1955), Politiker, Redaktor und Lokalhistoriker|Hilde Schwab (* 1946), Ehrenbürgerin|Klaus Schwab (* 1938), Gründer des Weltwirtschaftsforum, Ehrenbürger|Fortunat Sprecher (1585–1647), Jurist, Diplomat und Chronist|Ursula Wyss (* 1973), Politikerin",69.0,0.9455229407135651,0.35440485339644917,58.3339075278969,0.054477059286434856,0.2919063436765778,19.137262526132233,102.0,26089,0.003909693740656982,0.8608132260947274,0.26690465462863483,0.6463079180009688,0.4123045624940186,51.877993062959916
Fideris,595,-2.9363784666,23.4621451104,6.3865546218,19.1596638655,58.1512605042,22.6890756303,8.3125519534,3.3250207814,8.3125519534,9.9750623441,256,2.29296875,25.36,3.1188314252,12,58.7050927754,-40,28.7406237663,9.4354520332,217,56,64,97,63,19,15,29,0.7575757576,16.7224080268,X,14.4724556489,4.0149393091,13.258636788,36.1344537815,*,18.3940242764,8.6834733894,*,5.0420168067,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3861,True,148,185,0,0,480,0.0,333,0.69375,0.4444444444444444,0.5555555555555556,0,0.0,0.9671816352280047,0.9197970916163803,89.63379394304708,0.03281836477199524,0.014637176267249993,11.327479411751536,102.0,26089,0.003909693740656982,0.4470046082949309,0.0031885765778255294,0.6463079180009688,0.5027173913061778,47.231498388643686
Furna,202,0.4975124378,6.06242497,3.4653465347,24.7524752475,52.4752475248,22.7722772277,0.0,4.7281323877,9.4562647754,14.1843971631,75,2.6533333333,33.32,1.1127819549,10,50.4360902256,-31,39.1578947368,9.2932330827,85,56,10,19,36,19,7,10,1.1538461538,14.0845070423,X,2.1333333333,2.4,7.7333333333,70.6666666667,*,0.5333333333,15.4666666667,*,1.0666666667,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3862,True,45,66,2,1,159,0.0,111,0.6981132075471698,0.4054054054054054,0.5945945945945946,0,0.0,0.9926718080828615,0.998713412091992,94.68008967984493,0.007328191917138537,0.0040238731804801645,10.399434215993981,102.0,26089,0.003909693740656982,0.2235294117647059,0.0004852181748864936,0.6463079180009688,0.4234154929595672,45.8467217201316
Jenaz,1151,0.2613240418,44.4230027017,8.4274543875,19.3744569939,56.7332754127,23.8922675934,1.7414018285,2.6121027427,3.4828036569,13.9312146278,505,2.2495049505,25.91,2.9672447013,16,44.6628131021,-30,40.3468208092,12.0231213873,387,64,157,166,102,23,33,46,2.2328548644,9.4745908699,X,16.296728972,4.3224299065,6.9509345794,44.1588785047,*,9.9299065421,14.4859813084,*,3.8551401869,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3863,True,261,344,0,4,874,0.0,605,0.6922196796338673,0.4314049586776859,0.5685950413223141,"Jakob Rudolf Truog (1865–1953), Pfarrer in Jenaz, Kirchenhistoriker|Ladina Bordoli (* 1984), Autorin",2.0,0.9364744813843229,0.8646622654874849,85.74654992809334,0.06352551861567708,0.02965243457830349,13.528364158641292,102.0,26089,0.003909693740656982,0.4289405684754522,0.005580009011194677,0.6463079180009688,0.2848298880266536,43.65584009076356
Klosters,4431,-4.7096774194,20.1592356688,20.3114421124,15.3689911984,57.458812909,27.1721958926,4.2783156947,1.5762215717,6.5300607971,12.1594235533,2163,2.0245030051,219.8,1.5780617582,97,24.7259993633,-522,19.5233980627,54.1725408159,2333,188,567,1578,510,75,89,346,0.4730528806,13.9734054541,0.52,13.6842105263,4.040247678,11.0371517028,43.2352941176,*,8.8854489164,13.5294117647,*,5.5882352941,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3871,True,1083,1137,6,8,3145,0.0,2220,0.7058823529411765,0.4878378378378378,0.5121621621621621,"Johannes Hitz (1772–1838), Klosterser Landammann, Verwalter und Pächter des Bergwerks Silberberg in Davos. Hat die Zinkgewinnung in den USA eingeführt.|Hans (John) Hitz (1797–1864), (Sohn von Johannes) Bergbauingenieur und Generalkonsul der Schweiz in den USA von 1853–1864|Johann Rudolf Brosi (1801–1877), Ständerat und Bundesrichter|Hermann Huber (1888–1967), Maler, Freskant, Zeichner, Radierer und Lithograf. Mit Eveline Huber-Grisebach, wohnhaft in Klosters-Dorf und Schwendi, Monbiel  1918–1925|Liliana Brosi (* 28. November 1934 in Cantù), Malerin, Grafikerin, Zeichnerin und Galeristin|Anton Allemann (1936–2008), Fussballspieler|Beat Bolliger (1941–2008), Koch|Josef Minsch (1941–2008), Skirennfahrer|Heinz Brand (* 1955), Nationalrat ab 2011|Markus Huppenbauer (1958–2020), Ethiker und Hochschullehrer|Coni Allemann (* 1963), Musiker, Schriftsteller, Kabarettist|Seraina Boner (* 1982), Skilangläuferin|Gian-Andrea Thöny (* 1992), Eishockeyspieler",13.0,0.9720203183741112,0.5436168089970927,69.91821191342123,0.027979681625888802,0.11823165626941046,14.176915241789231,102.0,26089,0.003909693740656982,0.6763823403343335,0.05451772779260389,0.6463079180009688,0.42007550146430134,47.05181375295724
Conters im Prättigau,222,-5.9322033898,12.0652173913,4.0540540541,22.972972973,57.2072072072,19.8198198198,0.0,0.0,4.4642857143,8.9285714286,96,2.3125,18.4,0.9782608696,4,46.0326086957,-35,45.0543478261,7.9347826087,98,18,15,65,33,11,5,17,1.4084507042,0.0,X,15.0,4.4736842105,7.6315789474,52.3684210526,*,7.3684210526,8.4210526316,*,4.7368421053,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3881,True,51,68,2,0,166,0.0,119,0.7168674698795181,0.4285714285714285,0.5714285714285714,0,0.0,0.9838778611000313,0.9828095018322154,93.8806337620444,0.016122138899968753,0.004563990385913743,10.443522319958236,102.0,26089,0.003909693740656982,0.6632653061224489,0.002079506463799258,0.6463079180009688,0.0,38.82699689754678
Küblis,844,3.0525030525,103.6855036855,16.7061611374,18.1279620853,60.9004739336,20.971563981,2.3571007661,1.178550383,5.8927519151,15.3211549794,396,2.1237373737,8.14,4.5510455105,1,43.9114391144,-6,43.6654366544,7.8720787208,593,50,224,319,114,14,25,75,1.3157894737,8.2063305979,X,7.761732852,3.1588447653,9.5667870036,54.1516245487,*,9.476534296,11.1913357401,*,4.6931407942,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3882,True,151,256,10,2,619,0.0,407,0.6575121163166397,0.371007371007371,0.628992628992629,"Nicolin Sererhard (1689–1756), reformierter Pfarrer und Chronist|Nina Caprez (* 1986), Sportkletterin|Marc Wieser (* 1987), Eishockeyspieler|Dino Wieser (* 1989), Eishockeyspieler|Harry Braillard (* 1999), Unihockeyspieler",5.0,0.849656338236105,0.6410133313756735,70.6356030923964,0.150343661763895,0.021361635474898052,18.282507999605176,102.0,26089,0.003909693740656982,0.5379426644182125,0.010882750493882785,0.6463079180009688,0.24670281359961543,43.14411948490899
Luzein,1591,1.661341853,18.9675727229,7.6052796983,20.4274041483,55.7510999371,23.8214959145,1.8909549322,1.2606366215,5.6728647967,10.085092972,668,2.3532934132,83.88,1.9088523026,40,47.0651395848,-171,24.9582438559,26.0677642567,457,165,105,187,175,72,29,74,0.0,4.4500953592,X,9.4463801781,3.9876113047,8.9818041038,54.587688734,*,6.3104916763,11.8079752226,*,4.8780487805,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Prättigau/Davos,3891,True,330,599,5,7,1269,0.0,929,0.7320724980299448,0.3552206673842841,0.6447793326157158,"Georg Fient (1845–1915), Lehrer, Beamter, Zeitungsredaktor und Mundartschriftsteller",1.0,0.9737660760202466,0.8868732820687294,88.7140989581054,0.02623392397975344,0.04153501309784223,13.493522476237974,102.0,26089,0.003909693740656982,0.40919037199124725,0.0063078362735244165,0.6463079180009688,0.13378099173608377,41.155341122041754
Chur,37082,5.1792602678,683.6651917404,20.2982579149,16.2127177606,62.4426945688,21.3445876706,4.9991893207,1.7834945684,8.7553369724,8.8364049073,18364,1.9806686996,54.24,14.9556868538,93,22.1381093058,-129,54.6898079764,8.2163958641,33020,143,4019,28858,3813,38,373,3402,1.2519260401,7.438197331,2.85,13.1750013733,13.8140667631,25.2238559997,23.5190712494,*,11.0783541777,6.7989965392,*,6.3906538976,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Plessur,3901,True,11177,5206,336,76,26055,0.0,16383,0.6287852619458837,0.6822315815174266,0.3177684184825734,0,0.0,0.0,0.5439729795690279,39.49164660944622,1.0,1.0,88.62947364137622,76.0,42446,0.0017905102954341987,0.8739551786795882,1.0,0.2959876292015952,0.22361080726341112,44.81943787315256
Churwalden,1912,-10.7376283847,39.3983103235,18.8284518828,16.2133891213,63.7029288703,20.0836820084,3.626003626,3.626003626,8.288008288,5.18000518,909,2.0319031903,48.53,3.7059913527,23,43.7924644842,-174,39.6541074737,12.8474366893,1050,98,243,709,219,39,29,151,1.1961722488,0.0,1.64,15.9082766034,13.1852382659,16.7681834468,29.7742744536,*,9.960587603,7.6675026872,*,6.7359369402,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Plessur,3911,True,512,329,20,7,1386,0.0,841,0.6067821067821068,0.6087990487514863,0.3912009512485137,"Samuel Plattner (1838–1908), Jurist, Journalist und Bühnenautor|Friedrich Brügger (* 21. März 1854 in Churwalden; † 29. Januar 1930 in Chur), Schweizer Korpskommandant|Heini Hemmi (* 17. Januar 1949 in Churwalden), ehemaliger Schweizer Skirennfahrer und Olympiasieger",3.0,0.9438355352535408,0.583679731162113,69.5576868326207,0.056164464746459246,0.05020389424505117,10.981833664628535,76.0,42446,0.0017905102954341987,0.6752380952380952,0.024399542508577964,0.2959876292015952,0.0,18.3285804106292
Arosa,3145,-6.5101070155,20.3178499903,25.1510333863,13.5453100159,63.1796502385,23.2750397456,3.8240917782,1.2746972594,4.4614404079,8.9228808158,1663,1.8460613349,154.79,2.119958635,41,46.0832471562,-317,28.5354188211,23.2613753878,2959,122,313,2524,472,49,53,370,0.9895922198,3.1397174254,0.7,17.1821305842,8.9837997054,9.1556210113,37.6534118802,*,10.0147275405,10.4565537555,*,6.5537555228,*,Änderung vom 19. März 2021 des Covid-19-Gesetzes,Modification du 19 mars 2021 de la loi COVID-19,Modifica del 19 marzo 2021 della legge COVID-19,Midada dals 19 da mars 2021 da la Lescha COVID-19,2021-11-28,E3,federation,final,proposal,Plessur,3921,True,873,573,9,10,2168,0.0,1446,0.6669741697416974,0.6037344398340249,0.3962655601659751,"Otto Amrein, Arzt|Friedrich Wilhelm Paul Götz, Klimatologe|Otto Herwig, Arzt|Christian Maurer, evangelischer Theologe und Hochschullehrer|Ernst Rahm, Botaniker und Historiker|Martin Röthlisberger, Arzt|Carl Rüedi, Arzt|Gottlob Schrenk, deutscher evangelischer Geistlicher und Hochschullehrer|Georg Brunold, Journalist und Schriftsteller|Guido Caminada, Kunstmaler und Bildhauer|Hans Danuser, Chronist und Onomastiker|Hans Gysi, Schriftsteller, Regisseur und Schauspieler|Wädi Gysi, Musiker und Eishockeyspieler|Hitsch Jenny, Volksmusiker|Josias Jenny, Volksmusiker|Lora Lamm, Grafikerin|Ernst Lichtenhahn, Musikwissenschaftler |Fritz Lichtenhahn, Schauspieler|Fritz Maron, Architekt und Historiker|Daniel Meisser, Skilehrer und Architekt, „Gigi von Arosa“|Felix Moeschlin, Kurdirektor und Schriftsteller|Kathrin Rüegg, Autorin und Fernsehköchin der Sendung Was die Grossmutter noch wusste|Hans Roelli, Kurdirektor, Komponist und Dichter|Roman Vital, Filmemacher|Livia Altmann, Eishockeyspielerin|Nini von Arx-Zogg, Skirennfahrerin|Tiziana Cipriani Gadient, Eishockeyspielerin|Pietro Cunti, Eishockeyspieler|Mia Engi, Skiakrobatin|Hans Flütsch, Wintermehrkämpfer|Ueli Fritz, Musher|Beni Führer, Skirennfahrer|Jürg Gadient, Skirennfahrer |Werner Geeser, Skilangläufer|Roland Habisreutinger, Eishockeyspieler und -trainer|Ruedi Homberger, Bergsteiger und Fotograf|Heini Klotz, Skirennfahrer|Guido Lindemann, Eishockeyspieler|Kim Lindemann, Eishockeyspieler|Markus Lindemann, Eishockeyspieler|Sven Lindemann, Eishockeyspieler|Heini Lohrer, Eishockeyspieler|Werner Lohrer, Eishockeyspieler|Werner Mattle, Skirennfahrer|Jöri Mattli, Eishockeyspieler|Michael Meier, Eishockeyspieler|Engelhard Pargätzi, Skirennfahrer|Guido Pfosi, Eishockeyspieler |Gebi Poltera, Eishockeyspieler|Ueli Poltera, Eishockeyspieler|Andreas Ritsch, Eishockeyspieler|Yvonne Rüegg, Skirennfahrerin|Hans Schmid, Eishockeyspieler und promovierter Zoologe|Lorenzo Schmid, Eishockeyspieler|Peter Schwendener, Skirennfahrer|Gian Simmen, Snowboarder|Heini Staub, Eishockeyspieler|Roger Staub, Skirennfahrer und Eishockeyspieler|Charles Stoffel, Bobfahrer und Reiter|Hans Martin Trepp, Eishockeyspieler|Isabel Waidacher, Eishockeyspielerin|Ludwig Waidacher junior, Eishockeyspieler|Ludwig Waidacher senior, Eishockeyspieler|Monika Waidacher, Eishockeyspielerin|Nina Waidacher, Eishockeyspielerin |Flury Zogg, Skirennfahrer|David Zogg, Skirennfahrer und Bergsteiger|Hans Hold, Politiker und Brigadier|Pascal Jenny, Kurdirektor|Karl-Heinz Kipp, Unternehmer|Livia Leu Agosti, Diplomatin|Claus Adolf Moser, Statistiker, Politiker",72.0,0.971787952195824,0.41287544290659417,62.289898349921366,0.028212047804175956,0.08350211996003133,10.982732632162277,76.0,42446,0.0017905102954341987,0.852990875295708,0.08730461303850552,0.2959876292015952,0.0943877551011819,21.369494641347206
